namespace	guid	source_hash	source_hash_hex	source	text	zh_text	source_text	row	reason	official_target_text	official_en_text	status	model	shared_source_count
/Game/Data/DataTables/Item/DT_ItemBaseData	AF01601C48DAC731C9C5E693D60C1604	2987991937	0xB2192381	missing_in_en_gemini	Effect: Increases Healing Effect by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：治疗效果提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。		40306010	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	AF3C8BF94E33519D3E5566ABC4FC90EC	29036407	0x01BB0F77	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>70</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>70</>点，持续<Gold_Basic>20</>分钟。		40307001	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	AFD579C74B6D50A8B311DBB3D1B3C66C	3571126701	0xD4DB11AD	missing_in_en_gemini	Traveling Together	相伴同行		21070026	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	B1400A534FA4FA692639458962762C0A	1703205422	0x6584DA2E	missing_in_en_gemini	Effect: Increases Quake Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：震元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。		40306036	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	B2A216E04CEBBF5EBDDEE192EB33D45E	1209341014	0x48151456	en_still_chinese_gemini	A wooden sword carved from a branch of the Ancestral Mulberry, holding a seed of hope waiting to sprout. The Ancestral Mulberry will always protect the children of Mingsha.	以祖桑枝桠雕刻而成的木剑，其中蕴含的希望之种等待着发芽。\n祖桑会永远庇佑鸣沙之子。		11130355	en_still_chinese	以祖桑枝桠雕刻而成的木剑，其中蕴含的希望之种等待着发芽。\n祖桑会永远庇佑鸣沙之子。	以祖桑枝桠雕刻而成的木剑，其中蕴含的希望之种等待着发芽。\n祖桑会永远庇佑鸣沙之子。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	B37366AE457F750CE08A2E99AF30669C	1725847109	0x66DE5645	missing_in_en_gemini	Radish King	萝国王		100040082	missing_in_en			translated	gemini-3.1-flash-lite-preview	3
/Game/Data/DataTables/Item/DT_ItemBaseData	B42B90444237A2806BC56EA38E21BD2C	3324777250	0xC62C1322	missing_in_en_gemini	Beauty in the Mirror	镜中揽芳华		21080025	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	B7F2B8924E56E5DE160D0894F47949AD	2104326448	0x7D6D7930	en_still_chinese_gemini	Grants Assault Gear with Glory Gear Score <Gold_Basic>48~60</> and Affix Level <Gold_Basic>2 (Socketable)</>.	可获得荣耀装等为<Gold_Basic>48~60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的强攻装备。		300353899	en_still_chinese	可获得荣耀装等为<Gold_Basic>48~60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的强攻装备。	可获得荣耀装等为<Gold_Basic>48~60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的强攻装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	BA56B19840D935F22C95BA9B45381BD3	478009047	0x1C7DD6D7	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>3000</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>1500</> HP to the protagonist.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>3000</>点生命值，立即恢复<Gold_Basic>1500</>点主角生命值。		40305149	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	BB7D9D784D46F2D30A0C638F3EA9BD23	2894250645	0xAC82C295	missing_in_en_gemini	Random Inscription	随机铭文		30001319	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	BC0C84E846916BFAB5FA6D86F0820F8A	1891078486	0x70B79156	en_still_chinese_gemini	Grants Support gear with Glory Gear Score <Gold_Basic>30~42</> and Affix Level <Gold_Basic>1~2</>.	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的辅助装备。		301301699	en_still_chinese	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的辅助装备。	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的辅助装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	BD37D6AF4C3EE297F0DE74BFA00D2CA0	201121232	0x0BFCDDD0	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>18%</> HP, and increases Pursuit Rate by <Gold_Basic>36%</> for <Gold_Basic>15</> seconds.	药效：即刻恢复<Gold_Basic>18%</>生命值，并在<Gold_Basic>15</>秒内，增加<Gold_Basic>36%</>追击率。		40305130	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	BE516DE344162ED4BB8F4DBCA02B4CB2	1944083340	0x73E05B8C	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>2500</> HP, and reduces incoming Burn elemental damage by <Gold_Basic>60%</> for <Gold_Basic>30</> seconds.	药效：即刻恢复<Gold_Basic>2500</>点生命值，并降低<Gold_Basic>60%</>受到的灼元素伤害，持续<Gold_Basic>30</>秒。		40305150	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	BF35558D42CDD484B7DBAD8627AC11E8	550113322	0x20CA102A	missing_in_en_gemini	Effect: Instantly restores <Gold_Basic>30%</> HP, and causes the teammate with the lowest HP within <Gold_Basic>50</> meters to instantly restore <Gold_Basic>30%</> HP.	药效：即刻恢复<Gold_Basic>30%</>生命值，并令附近<Gold_Basic>50</>米以内生命值最低的队友即刻恢复<Gold_Basic>30%</>生命值。		40305154	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	BF4CC4854B9D93A7A100E9A1E8AC40BC	2759747804	0xA47E68DC	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1500</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>1250</> HP.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1500</>点生命值，后台共鸣恢复<Gold_Basic>1250</>点生命值。		40305119	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	C1120EB5469C8DD7F8613C8FD2CDBF78	3889909851	0xE7DB505B	en_still_chinese_gemini	The leather shoes that have traveled across the nations of the Cloud Realm, having endured the endless blowing sands with their owner, finally stepped into that endless world of paintings. The homeland they stepped back onto has become ruins of sand.	踏遍云中诸国的皮鞋，与其主人一起经受过无尽黄沙的吹拂，最终踏入那无尽的画中世界。\n再次踏上的故土，已成为黄沙残垣。		11130354	en_still_chinese	踏遍云中诸国的皮鞋，与其主人一起经受过无尽黄沙的吹拂，最终踏入那无尽的画中世界。\n再次踏上的故土，已成为黄沙残垣。	踏遍云中诸国的皮鞋，与其主人一起经受过无尽黄沙的吹拂，最终踏入那无尽的画中世界。\n再次踏上的故土，已成为黄沙残垣。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C1CA8FAD4CEB0BA9BDC49585A1C8D509	1227155637	0x4924E8B5	en_still_chinese_gemini	Fishing	钓鱼		21000022	en_still_chinese	钓鱼	钓鱼	translated	gemini-3.1-flash-lite-preview	16
/Game/Data/DataTables/Item/DT_ItemBaseData	C23424BF412E4A44D8B0439A46087467	2686453127	0xA0200587	missing_in_en_gemini	Effect: Increases Defense by <Gold_Basic>44%</> for <Gold_Basic>20</> minutes.	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。		40307018	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C3FDB22644909AC3B5E5A6917AB15060	1690223503	0x64BEC38F	missing_in_en_gemini	Connecting with each other through passion, warming the journey through mutual aid. Become the most active Link Star in the Honor of Kings continent.	以热爱联结彼此，以互助温暖同行。做王者大陆，最活跃的连结之星。		21080024	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	C6492D674229496F402B67A207961FA7	1399237968	0x5366AD50	en_still_chinese_gemini	Grants Support gear with Glory Gear Score <Gold_Basic>110~138</> and Affix Level <Gold_Basic>3~4</>.	可获得荣耀装等为<Gold_Basic>110~138</>、词条等级为<Gold_Basic>3~4</>的辅助装备。		300707899	en_still_chinese	可获得荣耀装等为<Gold_Basic>110~138</>、词条等级为<Gold_Basic>3~4</>的辅助装备。	可获得荣耀装等为<Gold_Basic>110~138</>、词条等级为<Gold_Basic>3~4</>的辅助装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C6725C744439CC8A577A3C869D4F1FC1	3289872046	0xC41776AE	missing_in_en_gemini	Effect: Increases Crit Rate by <Gold_Basic>10%</> for <Gold_Basic>20</> minutes.	效果：暴击率提升<Gold_Basic>10%</>，持续<Gold_Basic>20</>分钟。		40306008	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C8D776B744CEDE891A791FBC0D9DB3BE	1548609420	0x5C4DE78C	en_still_chinese_gemini	Grants Combat gear with Glory Gear Score <Gold_Basic>30~42</> and Affix Level <Gold_Basic>1~2</>.	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的对抗装备。		301300299	en_still_chinese	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的对抗装备。	可获得荣耀装等为<Gold_Basic>30~42</>、词条等级为<Gold_Basic>1~2</>的对抗装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C94997A5450D225EB37E02881A81E58B	3645957083	0xD950E3DB	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1200</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>600</> HP to the protagonist.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1200</>点生命值，立即恢复<Gold_Basic>600</>点主角生命值。		40305146	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	C95A05464BBCAFEBD7CCF6AE38D0CE6B	2437341049	0x9146DF79	missing_in_en_gemini	Effect: Reduces Defense by <Gold_Basic>17%</> and increases Attack by <Gold_Basic>150</> for <Gold_Basic>20</> minutes.	效果：降低<Gold_Basic>17%</>防御力，攻击力提升<Gold_Basic>150</>，持续<Gold_Basic>20</>分钟。		40306042	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	C98D79EF423E6A44104E93A5521E71DE	2609657047	0x9B8C34D7	en_still_chinese_gemini	Lost Brocade Bag	遗落的锦袋		50570102	en_still_chinese	遗落的锦袋/*占位*/	遗落的锦袋/*占位*/	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CA523B42429AED9056540D8CD11A0B4C	2204554369	0x8366D481	en_still_chinese_gemini	Grants Support Gear with Glory Gear Score <Gold_Basic>60~90</> and Affix Level <Gold_Basic>2~3</>.	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的辅助装备。		301301899	en_still_chinese	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的辅助装备。	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的辅助装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CC3FAB614A6F9D7847F23E8307505F77	767790782	0x2DC38EBE	en_still_chinese_gemini	Grants Support Gear with Glory Gear Score <Gold_Basic>60</> and Affix Level <Gold_Basic>2 (Socketable)</>.	可获得荣耀装等为<Gold_Basic>60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的辅助装备。		300358199	en_still_chinese	可获得荣耀装等为<Gold_Basic>60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的辅助装备。	可获得荣耀装等为<Gold_Basic>60</>、词条等级为<Gold_Basic>2（可镶嵌）</>的辅助装备。	translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CC8C38FF4317C30CD602F08F33709049	3271682945	0xC301EB81	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1200</> HP over <Gold_Basic>15</> seconds; resonance (off-field) restores <Gold_Basic>1000</> HP.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1200</>点生命值，后台共鸣恢复<Gold_Basic>1000</>点生命值。		40305118	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	CE2C98F141AC3DE5B1409E9C9351DB7F	1072278160	0x3FE9AA90	missing_in_en_gemini	After purchase, receive the vehicle "Radish Spiral Power," Contract of Meeting x10, Xuan Crystal x60, and Crystal Amber x600.	购买后获得载具萝旋动力、相会之契×10、璇晶×60、晶珀×600。		30703062	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CEDA3D5043AE96F04784889845F8FF5B	2237252678	0x8559C446	missing_in_en_gemini	Effect: Increases Healing Effect by <Gold_Basic>18%</> for <Gold_Basic>20</> minutes.	效果：治疗效果提升<Gold_Basic>18%</>，持续<Gold_Basic>20</>分钟。		40306002	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CEF350AE44B464A2357E8D99D2A991CD	2741192201	0xA3634609	missing_in_en_gemini	Effect: Increases Break Intensity by <Gold_Basic>16%</> for <Gold_Basic>20</> minutes.	效果：破势强度提升<Gold_Basic>16%</>，持续<Gold_Basic>20</>分钟。		40306009	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CF9F8DEF40FD2BFAB438B5A39F6AD0AC	1519586867	0x5A930E33	missing_in_en_gemini	Effect: Increases Gale Resistance by <Gold_Basic>15%</> for <Gold_Basic>20</> minutes.	效果：疾元素抗性提升<Gold_Basic>15%</>，持续<Gold_Basic>20</>分钟。		40307007	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	CFB1ED33460C79472FE491B39DB87D90	4060756543	0xF20A3A3F	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1600</> HP over <Gold_Basic>15</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1600</>点生命值。		40305116	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D0D56B1F452DB7634820519C202DDB63	2594475580	0x9AA48E3C	missing_in_en_gemini	Effect: Increases Flow Skill Intensity by <Gold_Basic>22%</> and Ultimate Charge Efficiency by <Gold_Basic>12%</> for <Gold_Basic>20</> minutes.	效果：流技强度提升<Gold_Basic>22%</>，绝技充能效率提升<Gold_Basic>12%</>，持续<Gold_Basic>20</>分钟。		40307050	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	D332D6A541F7C9FD0C1FDDA693B7AEB9	1227155637	0x4924E8B5	en_still_chinese_gemini	Fishing	钓鱼		21000008	en_still_chinese	钓鱼	钓鱼	translated	gemini-3.1-flash-lite-preview	16
/Game/Data/DataTables/Item/DT_ItemBaseData	D3BA0EED41C4B326942069B4D9C9C8F4	251308915	0x0EFAAB73	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1000</> HP over <Gold_Basic>15</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1000</>点生命值。		40305115	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D42CFDD0410694A3994AB5B9A6A63FF9	316702382	0x12E07EAE	missing_in_en_gemini	Effect: Increases Attack by <Gold_Basic>70</> and Break Intensity by <Gold_Basic>8%</> for <Gold_Basic>20</> minutes.	效果：攻击力提升<Gold_Basic>70</>，破势强度提升<Gold_Basic>8%</>，持续<Gold_Basic>20</>分钟。		40306041	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	D4AA5CF7400679BD2E9D6DB6EDC79818	3201689881	0xBED5E919	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>1500</> HP over <Gold_Basic>15</> seconds; instantly restores <Gold_Basic>750</> HP to the protagonist.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>1500</>点生命值，立即恢复<Gold_Basic>750</>点主角生命值。		40305147	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D65A7BCE4A8DAB3DF55536BC3021B830	4141880901	0xF6E01645	missing_in_en_gemini	New Sprouts in the Raccoon Den	狸舍茁新苗		21080020	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D666BE2F4212164928ABBAABB5663456	450503632	0x1ADA23D0	missing_in_en_gemini	Sculpt a thousand faces and share your ingenuity. The wonders of appearance design are yours to write.	捏绘千颜百态，分享匠心巧思，外观设计的万般精彩，由你书写。		21070025	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D84FAC944B216F75CA87E8AE6361FA4C	2138421484	0x7F75B8EC	missing_in_en_gemini	Effect: Ignores <Gold_Basic>15%</> of target's Defense for <Gold_Basic>20</> minutes.	效果：穿透目标<Gold_Basic>15%</>防御，持续<Gold_Basic>20</>分钟。		40306034	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D9681E1A45703441E1D8098FE9BD62FD	1616141029	0x60545AE5	missing_in_en_gemini	Effect: Continuously restores <Gold_Basic>50%</> HP over <Gold_Basic>15</> seconds and reduces incoming Electro damage by <Gold_Basic>80%</> for <Gold_Basic>10</> seconds.	药效：在<Gold_Basic>15</>秒内，持续恢复<Gold_Basic>50%</>生命值，并降低<Gold_Basic>80%</>受到的震元素伤害，持续<Gold_Basic>10</>秒。		40305127	missing_in_en			translated	gemini-3.1-flash-lite-preview	1
/Game/Data/DataTables/Item/DT_ItemBaseData	D96E9BC84EFE9AE53D89CAB5A3312D12	1901643281	0x7158C611	missing_in_en_gemini	Light Travel Pants	轻游裤装		100340095	missing_in_en			translated	gemini-3.1-flash-lite-preview	4
/Game/Data/DataTables/Item/DT_ItemBaseData	DB91C0FB4C706CC74FB7109A9B3EB354	2686453127	0xA0200587	missing_in_en_gemini	Effect: Increases Defense by <Gold_Basic>44%</> for <Gold_Basic>20</> minutes.	效果：防御力提升<Gold_Basic>44%</>，持续<Gold_Basic>20</>分钟。		40306018	missing_in_en			translated	gemini-3.1-flash-lite-preview	2
/Game/Data/DataTables/Item/DT_ItemBaseData	DCDE3F46445516903CE64DAECE79673C	2946277979	0xAF9CA25B	en_still_chinese_gemini	Grants Confrontation Gear with Glory Gear Score <Gold_Basic>60~90</> and Affix Level <Gold_Basic>2~3</>.	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的对抗装备。		301300499	en_still_chinese	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的对抗装备。	可获得荣耀装等为<Gold_Basic>60~90</>、词条等级为<Gold_Basic>2~3</>的对抗装备。	translated	gemini-3.1-flash-lite-preview	2
